Participant,celex_vowel,F1_50,F2_50,SearchName,Transcript,Corpus,Line,LineEnd,MatchId,URL,Before.Match,text,After.Match,Number,Target.word,word_start,word_end,Target.segment,start,end,celexSegment,noise,syllable,word,celex_frequency,corpus_frequency,following_segment,meanPitch,minPitch,maxPitch,vowel,stress,participant_gender,time_0_5,Error,F1_lob2,F2_lob2
Storyteller,START,916.1244279677531,1320.3473598107682,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366253;prefix=265-;[0]=ew_0_355179;[1]=ew_0_355179,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366253,,Tama's,,265,Tama's,6.050000000000001,6.5,#,6.19,6.25,#,NA,NA,tama's,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,6.220000000000001,NA,2.3434287124929636,-0.45375283689231005
Storyteller,TRAP,598.4708156459459,1886.4009023416465,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366258;prefix=267-;[0]=ew_0_355180;[1]=ew_0_355180,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366258,,nana,,267,nana,6.5,6.78,{,6.57,6.65,{,NA,NA,nana,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,6.61,NA,0.24478916410631754,0.7634156092726936
Storyteller,LOT,428.7569576157734,1210.1789088548287,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366262;prefix=269-;[0]=ew_0_355181;[1]=ew_0_355181,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366262,,was,,269,was,6.78,6.98,V,6.85,6.890000000000001,Q,NA,NA,was,NA,NA,z,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,6.869999999999999,NA,-0.8764580075158679,-0.6906448483209489
Storyteller,KIT,486.28508089790495,2028.3920261012515,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366267;prefix=271-;[0]=ew_0_355182;[1]=ew_0_355182,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366267,,looking,,271,looking,6.98,7.29,@,7.16,7.220000000000001,I,NA,NA,looking,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,7.19,NA,-0.49638742125086927,1.0687349871940381
Storyteller,START,874.1688856741071,1486.3951395938398,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366269;prefix=272-;[0]=ew_0_355183;[1]=ew_0_355183,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366269,,after,,272,after,7.29,7.630000000000001,{,7.29,7.42,#,NA,NA,after,NA,NA,f,750.8581082629236 ,673.9243287347135 ,829.4609875172896 ,TRAP,0,M,7.355,NA,2.066241370948573,-0.09670513217507504
Storyteller,KIT,636.6758339551092,1500.7521191170283,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,4.2,8.027,g_2819;em_12_69359;n_820184-n_820197;p_1271;#=es_1_366274;prefix=274-;[0]=ew_0_355184;[1]=ew_0_355184,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366274,,him.,,274,him.,7.630000000000001,7.94,I,7.69,7.76,I,NA,NA,him,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,7.7250000000000005,NA,0.4971979492115818,-0.06583373725414504
Storyteller,STRUT,804.3516196839697,1273.0917886017755,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366281;prefix=275-;[0]=ew_0_355186;[1]=ew_0_355186,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366281,,loved,,275,loved,8.971,9.741,V,9.211,9.600999999999999,V,NA,NA,loved,NA,NA,v,752.5343783312421 ,593.1466501502938 ,843.8220655382079 ,STRUT,0,M,9.406,NA,1.6049802050635933,-0.5553651153420147
Storyteller,LOT,445.00971788952756,1386.7790070974618,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366293;prefix=279-;[0]=ew_0_355190;[1]=ew_0_355190,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366293,,was,,279,was,10.821,10.991,V,10.850999999999999,10.901,Q,NA,NA,was,NA,NA,z,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,10.876000000000001,NA,-0.7690810278188979,-0.3109068005569478
Storyteller,KIT,478.00569860781115,1726.1351445932887,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366296;prefix=280-;[0]=ew_0_355191;[1]=ew_0_355191,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366296,,busy,,280,busy,10.991,11.401,I,11.131,11.190999999999999,I,NA,NA,busy,NA,NA,z,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,11.161,NA,-0.5510867491861052,0.41880081813500813
Storyteller,KIT,329.5514861111059,660.2114779324083,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366298;prefix=281-;[0]=ew_0_355191;[1]=ew_0_355191,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366298,,busy,,281,busy,10.991,11.401,@,11.321,11.401,I,NA,NA,busy,NA,NA,@,150.17910563674292 ,149.99143583248267 ,150.55444524526337 ,SCHWA,0,M,11.360999999999999,NA,-1.5318779928082775,-1.8732237972031305
Storyteller,KIT,452.7379445392715,589.219500977274,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366299;prefix=282-;[0]=ew_0_355192;[1]=ew_0_355192,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366299,,in,,282,in,11.401,11.541,@,11.401,11.451,I,NA,NA,in,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,11.426,NA,-0.7180230153898832,-2.0258757776047
Storyteller,KIT,618.2579345617221,1918.417018413629,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366304;prefix=284-;[0]=ew_0_355194;[1]=ew_0_355194,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366304,,kitchen,,284,kitchen,11.600999999999999,12.081,I,11.721,11.791,I,NA,NA,kitchen,NA,NA,J,490.02148060202387 ,457.9966283442662 ,514.0519599569066 ,KIT,0,M,11.756,NA,0.3755165624247362,0.832258931191216
Storyteller,KIT,589.5789073630514,1419.2564616498776,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366314;prefix=288-;[0]=ew_0_355195;[1]=ew_0_355195,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366314,,preparing,,288,preparing,12.081,12.690999999999999,@,12.561,12.620999999999999,I,NA,NA,preparing,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,12.591,NA,0.18604306565425804,-0.24107147594045705
Storyteller,STRUT,481.73239703781394,1409.9536568831634,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366317;prefix=289-;[0]=ew_0_355196;[1]=ew_0_355196,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366317,,some,,289,some,12.690999999999999,12.921,V,12.801,12.841000000000001,V,NA,NA,some,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,12.821,NA,-0.5264656008448391,-0.26107502608564537
Storyteller,GOOSE,446.3574529289462,1384.8383680677568,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,8.561,13.426,g_2819;em_12_69361;n_820199-n_820214;p_1271;#=es_1_366320;prefix=290-;[0]=ew_0_355197;[1]=ew_0_355197,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366320,,food.,,290,food.,12.921,13.381,u,13.051,13.271,u,NA,NA,food,NA,NA,d,471.32184631813726 ,401.63101687952644 ,536.9162809321328 ,GOOSE,0,M,13.161,NA,-0.7601769576469994,-0.3150797001413087
Storyteller,FLEECE,470.5987105466456,2264.036459899422,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365739;prefix=291-;[0]=ew_0_355198;[1]=ew_0_355198,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365739,,He,,291,He,14.119,14.279,i,14.209,14.279,i,NA,NA,he,NA,NA,{,244.4628095633923 ,213.3230276670901 ,282.86209670946005 ,FLEECE,0,M,14.244,NA,-0.6000224372331278,1.5754343500337384
Storyteller,START,979.6246882249862,1383.329348585581,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365740;prefix=292-;[0]=ew_0_355199;[1]=ew_0_355199,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365740,,asked,,292,asked,14.279,14.619,{,14.279,14.449,#,NA,NA,asked,NA,NA,s,328.58455922653394 ,284.09093770350154 ,341.51989562772843 ,TRAP,0,M,14.364,NA,2.76295536775312,-0.31832450078355956
Storyteller,TRAP,613.7343968198934,1175.1350685894179,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365745;prefix=293-;[0]=ew_0_355200;[1]=ew_0_355200,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365745,,Nana,,293,Nana,14.619,14.908999999999999,{,14.679,14.759,{,NA,NA,nana,NA,NA,n,153.56845966081664 ,150.16227796163588 ,164.0395849118607 ,TRAP,0,M,14.719,NA,0.3456309422542848,-0.7659985973899743
Storyteller,KIT,543.3468993351797,1325.8709352202322,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365748;prefix=295-;[0]=ew_0_355201;[1]=ew_0_355201,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365748,,if,,295,if,14.908999999999999,15.009,@,14.908999999999999,14.959,I,NA,NA,if,NA,NA,f,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,14.934000000000001,NA,-0.11939756742857097,-0.4418756535637634
Storyteller,FLEECE,375.9402485445951,2146.026315771125,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365751;prefix=296-;[0]=ew_0_355202;[1]=ew_0_355202,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365751,,she,,296,she,15.009,15.139,i,15.109,15.139,i,NA,NA,she,NA,NA,w,--undefined-- ,--undefined-- ,--undefined-- ,FLEECE,0,M,15.124,NA,-1.225401731663144,1.321680574166305
Storyteller,LOT,588.5249305134652,1040.276746850215,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365753;prefix=297-;[0]=ew_0_355203;[1]=ew_0_355203,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365753,,wanted,,297,wanted,15.139,15.408999999999999,$,15.229,15.259,Q,NA,NA,wanted,NA,NA,n,181.1131578051958 ,178.59184614672128 ,182.49890955339396 ,THOUGHT,0,M,15.244,NA,0.17907976533647435,-1.0559805188700815
Storyteller,KIT,687.9983728094196,1351.2504643562322,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365755;prefix=298-;[0]=ew_0_355203;[1]=ew_0_355203,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365755,,wanted,,298,wanted,15.139,15.408999999999999,@,15.299,15.338999999999999,I,NA,NA,wanted,NA,NA,d,163.82098966587213 ,152.43979212360105 ,173.79500094982538 ,SCHWA,0,M,15.318999999999999,NA,0.8362701510858367,-0.38730279124274114
Storyteller,KIT,468.627551344286,1354.2234837191668,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365763;prefix=300-;[0]=ew_0_355206;[1]=ew_0_355206,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365763,,with,,300,with,15.748999999999999,15.959,@,15.828999999999999,15.879,I,NA,NA,with,NA,NA,T,450.1718005756406 ,434.6272549155229 ,462.1018084818263 ,SCHWA,0,M,15.854000000000001,NA,-0.6130452787742692,-0.380909994295968
Storyteller,KIT,669.835379712143,1486.0340668185645,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,14.049,16.327,g_2819;em_12_69363;n_820216-n_820228;p_1271;#=es_1_365766;prefix=301-;[0]=ew_0_355207;[1]=ew_0_355207,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365766,,him.,,301,him.,15.959,16.209,I,15.969,16.038999999999998,I,NA,NA,him,NA,NA,m,708.6359089217207 ,644.1611557704856 ,885.2718222719828 ,KIT,0,M,16.003999999999998,NA,0.7162728516614487,-0.0974815364474859
Storyteller,STRUT,547.1764219224744,1854.9277474836233,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366007;prefix=302-;[0]=ew_0_355208;[1]=ew_0_355208,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366007,,But,,302,But,17.129,17.269000000000002,V,17.159,17.229,V,NA,NA,but,NA,NA,t,552.4759514202984 ,528.8796450564388 ,580.8819848532266 ,STRUT,0,M,17.194,NA,-0.0940970915599233,0.6957398010387738
Storyteller,TRAP,698.7588005443017,2008.1892406255467,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366012;prefix=303-;[0]=ew_0_355210;[1]=ew_0_355210,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366012,,Nana,,303,Nana,17.619,17.939,{,17.739,17.829,{,NA,NA,nana,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,17.784000000000002,NA,0.907360981871361,1.0252935259928178
Storyteller,LOT,435.14130291436726,1345.9829621634437,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366016;prefix=305-;[0]=ew_0_355211;[1]=ew_0_355211,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366016,,was,,305,was,17.939,18.149,V,18.029,18.079,Q,NA,NA,was,NA,NA,z,430.12713603602015 ,415.67717563705065 ,436.36808846137694 ,STRUT,0,M,18.054,NA,-0.8342786051276722,-0.3986293477916163
Storyteller,KIT,461.86540667153525,1609.2696233374418,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366019;prefix=306-;[0]=ew_0_355212;[1]=ew_0_355212,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366019,,busy,,306,busy,18.149,18.539,I,18.249,18.329,I,NA,NA,busy,NA,NA,z,450.70924692754147 ,420.3750705207809 ,470.1972890404929 ,KIT,0,M,18.288999999999998,NA,-0.6577206852285485,0.16750829149300245
Storyteller,KIT,366.4042097496997,2295.8342266999102,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366021;prefix=307-;[0]=ew_0_355212;[1]=ew_0_355212,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366021,,busy,,307,busy,18.149,18.539,@,18.419,18.539,I,NA,NA,busy,NA,NA,t,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,18.479,NA,-1.288403401953115,1.6438081618732008
Storyteller,THOUGHT,462.76404414727676,1044.926373822647,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366023;prefix=308-;[0]=ew_0_355213;[1]=ew_0_355213,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366023,,talking,,308,talking,18.539,19.039,$,18.699,18.799,$,NA,NA,talking,NA,NA,k,--undefined-- ,--undefined-- ,--undefined-- ,THOUGHT,0,M,18.749000000000002,NA,-0.6517836642941135,-1.0459825614118905
Storyteller,KIT,407.3499152287065,964.5502553115574,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366025;prefix=309-;[0]=ew_0_355213;[1]=ew_0_355213,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366025,,talking,,309,talking,18.539,19.039,@,18.899,18.949,I,NA,NA,talking,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,18.924,NA,-1.01788774111504,-1.2188129880876153
Storyteller,LOT,659.0627570299317,922.1615684938885,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,17.099,20.299,g_2819;em_12_69365;n_820230-n_820241;p_1271;#=es_1_366027;prefix=310-;[0]=ew_0_355214;[1]=ew_0_355214,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366027,,on,,310,on,19.039,19.229,#,19.039,19.129,Q,NA,NA,on,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,19.084000000000003,NA,0.6451014526161513,-1.3099601467789197
Storyteller,START,879.9726758962572,1269.0617549113863,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,22.229,24.805,g_2819;em_12_69367;n_820243-n_820251;p_1271;#=es_1_366185;prefix=312-;[0]=ew_0_355217;[1]=ew_0_355217,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366185,,Tama,,312,Tama,22.259,22.628999999999998,#,22.358999999999998,22.439,#,NA,NA,tama,NA,NA,m,175.1327601015744 ,153.90286820824542 ,195.10644047412268 ,START,0,M,22.399,NA,2.1045852248141625,-0.5640307794115159
Storyteller,LOT,694.228094938469,886.3726536451155,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,22.229,24.805,g_2819;em_12_69367;n_820243-n_820251;p_1271;#=es_1_366189;prefix=314-;[0]=ew_0_355218;[1]=ew_0_355218,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366189,,wandered,,314,wandered,22.628999999999998,23.249,#,22.849,22.939,Q,NA,NA,wandered,NA,NA,n,425.4023803905287 ,155.04404958851921 ,771.6991587026936 ,START,0,M,22.894000000000002,NA,0.8774280058318347,-1.3869160080242124
Storyteller,THOUGHT,616.4158621898605,957.7950284446104,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,22.229,24.805,g_2819;em_12_69367;n_820243-n_820251;p_1271;#=es_1_366194;prefix=316-;[0]=ew_0_355219;[1]=ew_0_355219,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366194,,off,,316,off,23.249,23.579,$,23.249,23.409,$,NA,NA,off,NA,NA,f,163.4187192094946 ,149.8450448695067 ,205.0895120480248 ,THOUGHT,0,M,23.328999999999997,NA,0.3633465578013895,-1.2333385556732743
Storyteller,FLEECE,430.09498806925404,2254.726578291992,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,25.743,28.511,g_2819;em_12_69369;n_820253-n_820263;p_1271;#=es_1_366207;prefix=319-;[0]=ew_0_355223;[1]=ew_0_355223,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366207,,He,,319,He,25.813,25.942999999999998,i,25.872999999999998,25.942999999999998,i,NA,NA,he,NA,NA,s,224.05788639540265 ,217.01128129011676 ,229.3937632019504 ,FLEECE,0,M,25.908,NA,-0.8676180525533049,1.5554155827640725
Storyteller,THOUGHT,400.9855551704665,906.5031457809646,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,25.743,28.511,g_2819;em_12_69369;n_820253-n_820263;p_1271;#=es_1_366209;prefix=320-;[0]=ew_0_355224;[1]=ew_0_355224,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366209,,saw,,320,saw,25.942999999999998,26.223,$,26.093,26.223,$,NA,NA,saw,NA,NA,s,332.7286620295797 ,307.2047680833136 ,350.4028303606744 ,THOUGHT,0,M,26.158,NA,-1.0599351071776164,-1.3436299970861365
Storyteller,STRUT,481.22747794263796,1314.19839751614,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,25.743,28.511,g_2819;em_12_69369;n_820253-n_820263;p_1271;#=es_1_366211;prefix=321-;[0]=ew_0_355225;[1]=ew_0_355225,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366211,,some,,321,some,26.223,26.462999999999997,V,26.343,26.372999999999998,V,NA,NA,some,NA,NA,m,180.62788479050568 ,173.45515282279197 ,192.47413345881742 ,STRUT,0,M,26.358,NA,-0.5298014457424517,-0.4669747714255996
Storyteller,KIT,538.0075036193796,1211.2540852228124,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,25.743,28.511,g_2819;em_12_69369;n_820253-n_820263;p_1271;#=es_1_366214;prefix=322-;[0]=ew_0_355226;[1]=ew_0_355226,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366214,,kids,,322,kids,26.462999999999997,26.852999999999998,I,26.583,26.673,I,NA,NA,kids,NA,NA,d,278.2789992868133 ,203.55535817246817 ,336.65285195895024 ,KIT,0,M,26.628,NA,-0.1546733098694044,-0.6883329278914418
Storyteller,TRAP,416.1924338259091,1542.1971707259954,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,25.743,28.511,g_2819;em_12_69369;n_820253-n_820263;p_1271;#=es_1_366217;prefix=323-;[0]=ew_0_355227;[1]=ew_0_355227,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366217,,at,,323,at,26.852999999999998,26.982999999999997,{,26.852999999999998,26.903,{,NA,NA,at,NA,NA,t,389.05873532918685 ,356.1028445996333 ,418.1227106534573 ,TRAP,0,M,26.878,NA,-0.9594679450995174,0.023284350131312956
Storyteller,LOT,488.6740383452787,1066.713601212778,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,29.237,32.133,g_2819;em_12_69371;n_820265-n_820272;p_1271;#=es_1_365818;prefix=327-;[0]=ew_0_355233;[1]=ew_0_355233,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365818,,was,,327,was,30.256999999999998,30.487,V,30.296999999999997,30.337,Q,NA,NA,was,NA,NA,z,469.87613823345924 ,414.9851578294762 ,506.33043996354814 ,STRUT,0,M,30.317,NA,-0.4806043154274347,-0.9991341209090335
Storyteller,KIT,372.6745585045638,2210.098668446846,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,29.237,32.133,g_2819;em_12_69371;n_820265-n_820272;p_1271;#=es_1_365823;prefix=329-;[0]=ew_0_355234;[1]=ew_0_355234,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365823,,really,,329,really,30.487,31.296999999999997,@,31.217,31.296999999999997,I,NA,NA,really,NA,NA,@,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,31.256999999999998,NA,-1.2469771396073135,1.4594534880142724
Storyteller,KIT,460.2056542959919,1975.0734335580676,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,29.237,32.133,g_2819;em_12_69371;n_820265-n_820272;p_1271;#=es_1_365824;prefix=330-;[0]=ew_0_355235;[1]=ew_0_355235,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365824,,exciting.,,330,exciting.,31.296999999999997,32.086999999999996,@,31.296999999999997,31.386999999999997,I,NA,NA,exciting,NA,NA,k,460.96597591195217 ,376.7632494944847 ,513.2816730007922 ,SCHWA,0,M,31.342000000000002,NA,-0.6686861578085209,0.9540855705552367
Storyteller,KIT,533.3004578540371,1780.2003872451605,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,29.237,32.133,g_2819;em_12_69371;n_820265-n_820272;p_1271;#=es_1_365829;prefix=331-;[0]=ew_0_355235;[1]=ew_0_355235,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365829,,exciting.,,331,exciting.,31.296999999999997,32.086999999999996,@,31.916999999999998,31.976999999999997,I,NA,NA,exciting,NA,NA,N,584.97556192917 ,565.5381229280783 ,595.9463213987426 ,SCHWA,0,M,31.947000000000003,NA,-0.18577131101288305,0.5350557347562974
Storyteller,TRAP,792.4840008398178,2043.0087188381958,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366137;prefix=333-;[0]=ew_0_355237;[1]=ew_0_355237,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366137,,had,,333,had,33.039,33.159000000000006,{,33.049,33.109,{,NA,NA,had,NA,NA,d,795.6845237238239 ,664.4329368597894 ,945.6849516995381 ,TRAP,0,M,33.079,NA,1.5265745037417258,1.100164835874346
Storyteller,GOOSE,385.5697828611905,1406.3930939936474,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366142;prefix=335-;[0]=ew_0_355239;[1]=ew_0_355239,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366142,,new,,335,new,33.249,33.869,u,33.669000000000004,33.869,u,NA,NA,new,NA,NA,s,--undefined-- ,--undefined-- ,--undefined-- ,GOOSE,0,M,33.769,NA,-1.1617823652670196,-0.2687312007653904
Storyteller,KIT,530.6827687967268,1662.0299859831964,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366145;prefix=336-;[0]=ew_0_355240;[1]=ew_0_355240,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366145,,swing,,336,swing,33.869,34.359,I,34.149,34.219,I,NA,NA,swing,NA,NA,N,500.9153009159881 ,481.3157147945393 ,508.34721958628785 ,KIT,0,M,34.184,NA,-0.2030655761115744,0.2809573626418367
